A* Execution Time,BFS Execution Time,A* Nodes Visited,BFS Nodes Visited
120189,31171,436606,235535
83553,30479,298630,231266
78693,29432,296814,230996
85346,28552,349282,233428
40242,22633,168375,202487
84738,27928,319270,219497
75699,29002,299257,233909
40685,29180,170469,229511
98943,31698,349286,235534
66293,29107,274877,234149
43139,29365,176706,219558
59354,29692,241444,234549
92618,28846,345577,228623
55510,30385,215596,233253
105651,28166,362323,232498
58367,48876,231956,233336
57087,29375,224856,231592
44576,32221,168659,226563
81999,27856,333239,235705
46291,41348,194388,230973
120165,29192,454585,233124
67183,29707,276793,227128
63907,28405,275394,235229
54349,31192,179294,219043
152116,30185,587413,225991
46860,29614,187403,234146
86885,35069,339281,225833
106367,28983,415091,231871
54535,30272,211990,233529
53615,27406,210654,232958
68770,30640,283305,225854
56683,31277,217458,235043
96851,27443,383466,233184
71102,28997,269435,226999
56725,25560,199160,201799
73816,26379,283642,221467
88495,29197,323703,230469
103239,30361,405144,235537
36711,31377,148418,228458
34518,29746,139087,231209
42068,28725,166961,226115
81666,28854,321793,233787
189010,30209,680213,233396
41189,30171,167397,234232
66522,29630,259045,234931
54829,34269,242644,220675
61620,27484,245012,226835
71304,25772,287308,233229
85344,26784,321105,231064
81160,32952,331105,226803
45894,30267,178720,226409
61176,30304,229099,235564
135695,29027,509098,235529
116819,30566,397774,212548
67562,26809,263012,221462
67493,28636,265051,228700
49485,31317,188908,232956
72484,25873,292169,227505
107439,28438,427792,234472
80189,29847,310837,231694
109521,30621,403888,226755
36382,30041,144482,235043
39143,30244,163056,219234
77483,27163,321705,234649
85001,28995,326873,204899
96179,31084,349233,234963
83608,29817,329972,228677
43307,29500,166754,232550
55064,29095,207278,230999
90069,26475,351979,229626
78756,28188,310928,233767
43535,30815,176900,234024
144280,31314,543488,232269
65056,29538,244283,226514
91856,28050,369874,231755
104068,31063,355547,224812
77847,29074,316224,232426
37747,26921,151767,216485
42804,24303,185656,199640
92137,28778,317831,223256
88645,24937,358166,224329
83744,29212,336411,232761
69412,28681,267243,223702
81980,31962,290585,234679
107791,28694,405697,234794
86067,29056,338110,232444
42647,37990,173327,234482
56665,29361,231303,229538
106523,28556,420099,235876
57458,30035,227397,234174
82186,27248,293019,207961
91938,31007,346076,234100
39820,32344,148589,235823
49016,27604,202554,220030
88025,35119,310838,227959
75435,29733,314469,234600
97334,27132,377231,228620
45251,27993,184572,232901
85780,28640,318797,227503
57290,28679,226854,224822
76403,27018,301625,233393
100681,32791,423973,229609
68276,25183,277898,225342
41342,29237,158686,219243
47499,31229,200675,231538
78752,37082,315595,235537
126320,28617,494035,232379
53003,27490,205435,217569
113402,28261,465745,230181
83191,33478,342513,220920
63778,29173,251776,220402
107160,29635,414587,229855
65707,29344,268810,230177
79254,27574,318394,227117
58931,28083,253218,220820
72054,28337,297984,228259
77825,31399,296672,233260
80474,27615,311801,221816
44199,33364,167019,230252
54900,28365,223092,230340
123298,32125,409014,230328
104359,27401,410087,229178
97803,27168,407145,235578
47252,30223,192923,217808
68668,28435,224179,232871
77308,26723,307754,233360
96316,30935,237056,225968
66775,28827,262027,231940
79898,27396,316326,235003
69870,30858,260487,232345
146567,29789,519059,234877
110178,28049,395117,233162
117822,26788,426419,234046
77999,29789,310403,235733
88265,29661,345657,232930
62047,29131,247441,232891
125476,38713,372165,228119
63799,34619,209470,234407
85692,36378,274181,234743
81894,28052,328394,235738
61798,26802,257876,235060
123041,30605,458621,234990
93559,26230,397807,225710
65178,27199,252015,217450
74247,27380,289379,228105
49499,28985,202363,228860
121306,30107,434632,229029
36994,30957,144549,221526
64200,28470,255154,233161
58813,28243,222068,230922
51263,27524,195997,227101
40692,39217,156039,234047
81651,30135,320524,234760
77841,27323,296488,235469
85997,27692,318749,233347
103473,27228,401383,234109
83453,27593,331621,230014
67284,28351,292959,226473
81136,28558,303121,229731
55121,28370,241754,227341
52436,29338,211107,233406
29485,29556,120984,235101
61807,31717,211280,233241
39904,30772,160851,235569
74948,30305,283895,235273
79716,27849,318573,226891
42335,28008,176974,222788
119689,33639,467961,235802
87788,29737,339692,231728
72016,28983,274232,235360
124617,27612,484137,223063
54078,29639,203277,233042
60203,31125,246039,181756
90976,28606,340898,235490
51487,24920,214980,204416
90998,31419,339141,229238
39986,30949,165247,226432
49259,30859,200222,232835
70008,31490,240551,235117
43318,29330,174891,229888
38846,27450,154994,208810
44118,30290,178600,235718
114795,26764,426912,218337
113120,37382,468602,230069
69733,28673,277883,227038
70841,25768,278204,211874
55493,31010,212417,234217
86793,27860,336656,224098
121593,38278,430765,235775
99529,24969,415291,226385
106017,26829,424109,235478
107062,25826,439437,233775
50472,31125,206475,223444
153655,35767,537560,232602
69169,31152,285718,235492
90054,28036,363848,221757
63437,29152,246572,228737
57749,26587,248683,220219
89948,28888,324226,220238
128407,28423,509752,229663
138195,27362,543707,232674
91928,28878,332798,227126
143759,28613,554358,207826
44941,29391,181656,230095
165396,27539,569616,227174
74190,28005,283129,217278
68471,29512,267825,230241
83816,31495,286439,232288
49814,31904,191846,233591
123663,28455,445022,232945
118471,28159,422051,233330
96511,30979,208417,225994
80673,28927,316838,234172
36274,28786,149743,221601
121960,26585,483618,232228
132145,66197,518841,223489
61941,26462,257927,219508
37704,29351,154363,232771
54186,28009,216513,234266
46572,28637,187882,227965
56029,30568,218795,233056
67599,29940,257302,233548
70356,28526,262468,233049
65290,27046,259771,222247
83910,30176,326070,231398
40396,28876,152529,208725
89211,27647,332383,230087
125355,29739,460826,225628
71445,26450,276046,229873
64723,31042,255569,234395
75138,37447,299844,235496
78152,30471,295455,235415
61494,28469,256017,223229
89033,30594,355305,232933
61728,29758,249595,235801
56007,26618,233752,226855
56288,28395,208711,226388
46213,29127,181511,218289
91649,27993,366961,226627
47085,29437,193276,228094
61193,29630,252440,224347
37862,36857,152854,217014
67086,29527,247767,224883
86470,29233,327653,230077
85020,28129,332152,233176
55496,28978,215153,221414
100886,31579,285532,233433
47322,28052,194015,232583
44789,26936,187856,217798
55547,29236,227931,235298
54182,29515,225744,233627
48084,25432,206315,208907
52561,29142,200814,230420
51172,29670,198732,229878
67127,26979,245191,234305
65633,53753,254520,232846
62931,31420,235849,235581
123108,25701,508730,235148
88240,27804,338656,198602
50035,38803,195763,232985
49912,29599,187601,229899
34825,38421,149292,217984
47827,31438,191115,235404
55176,30385,196327,233067
137441,44537,547323,222642
66739,29422,257045,234214
70952,26712,278429,235659
42522,26074,175329,206104
44909,28759,180042,232601
56773,29806,245167,228241
73101,30246,301811,234274
114856,31278,435409,233015
81592,30534,315740,232324
159361,40092,542845,234400
77751,28000,303834,218594
58420,30263,229529,231820
46815,30230,185164,225239
72650,39125,283929,225743
93014,26421,314678,225140
99347,29657,357526,228291
124647,29032,450692,230021
62322,29583,247074,233346
76360,28536,305681,234663
95042,29558,354669,226754
31767,28741,122333,202836
82792,30834,331118,233393
129523,27039,545572,234161
82241,31834,326107,221228
54846,27376,207753,232288
36778,27919,149366,222328
82446,29317,314221,229747
62728,26994,260137,235042
55163,30369,216162,227582
87006,29256,367825,235085
122070,29264,461120,233289
88937,30615,314579,235643
43486,28895,174735,222822
70132,26328,292889,235796
104705,33553,432050,229871
51622,31993,190450,230459
58851,28187,243278,224761
81921,27465,340443,233635
49813,36627,208520,230028
55652,30348,214463,228911
111748,27455,439352,230050
64001,30195,247255,234430
39889,33082,156113,233517
77877,29240,309117,230729
59996,29778,238672,234185
44413,27089,187121,218486
119284,30471,440344,233431
80978,26861,336719,233369
125104,27185,480647,224143
65232,33769,262521,207641
224743,26772,829845,230289
78880,27625,316795,225934
64947,30798,257527,229918
70415,27657,273287,232704
49001,28556,195500,227239
150711,27946,599683,226837
40141,27943,166661,204732
62232,28660,269285,231649
74140,29813,297820,233658
106122,36099,406828,230740
48859,29704,185969,220986
130085,30240,495337,233858
51406,28759,208775,228720
154793,29696,563991,233870
60775,28225,252732,220603
62133,28909,239287,226812
105098,39485,418838,227916
48434,28225,204864,226929
103424,29547,385432,233268
105897,24881,428509,224526
41907,33363,134323,233380
71420,29267,284346,231690
64146,26942,270041,224234
152026,29760,604277,229012
94633,30828,358053,229144
53809,29459,213227,228981
70584,27775,291700,230644
120882,32528,410357,234715
113087,26037,429819,235881
59270,30474,235287,233937
41097,43318,164570,213114
47381,29094,185288,233157
66525,28781,268307,213551
62499,29296,241854,217025
169786,37759,589830,233121
87435,34380,295105,230113
49006,29754,197869,231374
123186,27646,476383,233545
42578,40044,169256,234355
55795,28771,221384,233495
43021,30184,168023,224024
63970,28103,263113,233730
50828,25666,202659,206296
41530,30823,158884,225644
48662,25798,181553,211213
88983,27247,360196,221382
62568,29425,251630,230926
43001,54490,162068,233899
58534,29000,242820,235028
77069,26813,315511,214609
50816,29686,191568,227723
66773,27156,267073,230022
142773,31789,478808,234584
86175,27258,363182,235012
123170,29483,451918,235484
84916,31162,309534,234582
114382,27991,395511,235779
44893,29782,187316,234098
57681,26263,244386,230335
100834,29656,367309,233284
47275,26663,201589,207625
42579,26526,188544,214641
49929,30209,198420,234124
76617,26680,316515,223070
45041,31375,178817,231782
72829,30132,285642,232633
62972,29830,253249,232070
56907,27682,244475,230087
60097,28975,232235,232394
99367,30381,375516,235674
54869,31880,209238,234088
78169,29169,320349,231090
132928,29329,496641,235858
101130,31330,378390,230674
109900,32372,361263,234451
138872,29853,569518,232167
38352,32952,146179,233613
45449,30438,180752,232218
67395,27032,275497,230742
90187,35140,290725,231661
107549,28980,391894,234668
53139,31125,204526,232569
119805,28798,434323,222503
165584,27942,522226,234313
83622,29725,336172,230136
104613,30477,404756,228580
58848,27618,246015,221255
94276,29320,344868,225236
130857,33043,412223,235559
51603,29548,213575,232251
50497,28147,205715,233903
112122,29974,435804,231080
56363,28531,222166,224313
68238,33455,187970,230236
100135,28283,375985,227830
54363,30174,207730,235660
74318,27205,277635,222543
60806,27309,248871,231511
107470,31916,403937,232674
80373,27482,336582,233371
77654,29849,299855,235578
158221,28650,616608,232915
99012,32007,253237,235713
66313,28055,251791,226026
62933,26906,249254,223705
90733,25998,369584,227284
80371,30418,311077,235607
48412,34931,184268,233314
94085,36571,309246,235745
93130,31412,344481,233579
133208,29702,462637,235316
81273,28870,332471,232380
83112,28621,346467,234607
66312,33527,207441,232896
57114,31462,219643,232222
83090,27859,330263,229415
58222,25850,231298,224092
53545,29387,209221,227776
47217,30231,199648,234762
69009,38733,269678,219937
46101,29899,191721,230194
43197,29020,177936,228060
92839,28637,358633,234968
52307,31646,227283,231910
94366,30140,379029,235422
80016,29895,306652,227044
109590,30440,449387,235312
110610,27368,419975,233948
41753,29490,171291,234251
40652,30840,155546,229411
90996,25976,373851,233781
87052,39815,377057,230384
49941,31066,187964,233402
51940,29991,212082,235742
56338,29228,230305,222249
82993,27276,321818,233290
65544,30021,267479,231896
75378,27390,305712,226975
139064,30963,512541,233140
34802,28556,135496,224017
120384,30840,460093,235308
68939,29110,273356,234525
54646,32647,212745,233919
78796,25047,318316,220254
75275,27496,291149,220114
61257,30453,241640,233449
81764,28813,311227,232903
195010,28837,687036,234244
84967,29330,329689,233555
63879,34572,185335,232247
119844,29015,468575,231647
73820,29540,289707,234990
40845,29471,163760,231379
56378,27634,223626,220539
57894,30254,207927,234852
45223,47320,177436,212846
85958,29061,335550,233884
50473,28650,213057,235584
77199,29556,284600,229519
52528,29523,201465,230932
49740,28482,204943,224938
129780,28213,541162,224329
81859,28671,326998,231092
96970,26021,400798,234120
89388,26345,357936,229313
93122,28608,373645,229488
64115,29536,251060,234113
50957,35826,148730,235520
121147,27721,426176,231928
66473,30111,260362,234025
95334,30379,367799,234967
63529,28126,255757,213797
96925,54175,396136,231494
93793,28942,388660,232485
102632,25382,386985,202114
97417,27117,375133,227230
63446,27862,254450,202937
101619,28268,415308,233651
117572,31641,383462,230377
64183,26757,262487,215883
83686,29503,317546,233442
80598,26976,319021,229136
73784,31491,285023,233844
45133,28811,181292,230396
87096,28294,345396,215707
44202,29785,165491,227362
69784,26584,293443,222102
96487,26617,389258,224390
74738,31493,281262,234242
107749,48719,432464,231507
57025,30411,215265,230990
97666,28397,371226,228853
44044,27399,186140,235720
74855,29566,299896,231178
67011,29938,258931,230942
59111,28521,223431,232664
69591,30662,273925,233527
55093,26756,204810,219670
67328,26990,257007,207914
54755,25230,246811,209480
41336,29574,170463,228890
149530,33711,366581,228176
109637,29089,369302,235517
49360,29762,190460,233008
51148,28398,210461,225442
42925,29715,174327,235260
42954,29375,169895,234481
132984,29966,279084,234460
46574,26581,189584,212274
58857,29746,239047,227886
66966,26409,269543,231472
46223,28363,180768,224754
55533,28225,226737,224747
78180,28780,254245,232890
75965,29466,293443,235005
61746,26196,240114,214868
42464,33546,178930,226149
41849,28172,165081,222211
48049,26554,208067,211110
113667,29986,377975,235588
39409,29685,165914,235245
59247,23458,233505,190892
102167,30959,404893,233991
53807,34486,159974,234711
132878,30678,475300,232218
86359,25410,337078,206366
58239,37994,182980,225956
105817,37634,337557,231121
52548,35985,173806,229293
89292,27658,298678,222956
43983,28592,177731,231567
33938,35740,140720,235322
35046,28665,145312,222135
82336,30800,290045,230444
82192,27108,333852,218564
71612,31728,270250,234511
101550,29453,364131,224645
55260,28800,219953,229233
137126,28110,517812,234317
53543,29105,218668,231960
72211,40687,285122,225137
149939,29137,538051,232131
70405,26795,275887,233557
50522,28783,202627,235247
102794,28539,425759,228373
92959,32803,376085,234781
62944,29203,257286,229662
55818,27163,223083,214178
84050,26170,334840,213261
88734,31709,347175,232042
85598,29349,315846,235274
96140,33006,381363,235611
51698,25953,215410,224964
46857,27991,188599,220286
68067,31439,203204,232944
56170,29357,218996,234829
91964,27423,365777,231910
51397,33222,207613,235457
84308,28084,316390,229485
117355,31051,445300,233298
87979,30089,320701,235133
49929,29643,206682,235457
62293,28119,261805,234145
88163,30288,314086,232752
148068,29151,535256,234889
50476,30989,190939,235486
113316,27271,404289,235288
158438,31111,505651,229401
71181,29198,277381,226027
67119,26963,279865,231870
57156,24690,242366,212590
86869,47853,334654,233744
81389,25632,309300,227529
83928,26796,328802,234371
135117,27773,525632,229687
42814,29126,177315,232510
77076,28126,267248,220675
73369,29115,294783,235300
44047,30427,185672,233015
109749,26091,432326,233165
106051,33050,407009,235681
50176,28591,195043,227870
119528,27894,420472,235668
63841,29657,248802,229644
60748,28185,257112,220643
72881,31534,228452,225935
102252,29909,388129,232492
52244,29125,199379,231672
71322,28035,286390,230465
43064,29023,167573,216846
112938,28796,390214,234286
47759,29627,188626,234999
37774,27806,144240,212969
56559,28719,226205,231938
90113,29150,354989,234163
59037,32228,224481,232355
78212,29769,294991,233519
88922,28882,358999,235288
52360,28927,200927,214792
54905,40587,225529,231934
100367,28934,403869,230185
71809,28453,267732,232217
94202,27894,390889,221924
128105,49390,461368,220538
93830,29522,356407,234398
51709,26369,203541,213652
112397,26611,436277,208718
54919,29579,204777,232070
90707,33962,284452,235784
67034,28845,270467,233755
62230,28426,243380,233969
45113,29128,183180,229874
58262,28686,228002,228231
56524,31769,181544,231737
73755,29915,304622,235163
186213,29877,670193,228627
94082,23308,361693,198104
131168,31808,448070,234176
60645,31410,251328,235830
52828,29661,208839,222265
70386,27983,277155,228350
97403,31343,376085,227817
82731,30436,313132,235720
55934,28651,225471,234168
88311,26687,336560,235108
79557,30205,302689,230029
65903,29212,221558,225022
57414,25402,248682,203284
57625,28849,232233,233863
49517,28923,202680,226572
111111,29510,404083,231660
55608,28960,224981,233034
35556,28625,148501,223614
43057,31970,173181,232374
63364,28780,254470,226695
69660,29043,279622,226690
100920,28949,332696,228121
52810,27589,212945,224966
35837,28356,135077,224206
96880,29187,358447,233778
47816,28867,177230,229215
117574,29580,407695,223589
64973,29082,267978,234504
36418,29060,145871,233200
116369,25287,482133,229441
112099,30416,377157,231851
58934,31373,210959,232208
46952,30751,184232,225510
56918,27149,233676,235678
166239,35729,613295,229800
117668,27662,486869,231014
98296,28787,391069,223249
116364,27348,459858,234516
155326,30211,555285,234810
110478,29133,454557,234787
71535,30447,260601,234174
61980,28407,234145,234072
85896,30597,356060,225624
93251,27934,375882,231330
60075,29688,225601,229911
79806,27113,261543,214831
55134,27159,240148,234125
110090,30369,404445,233497
52019,32012,206459,234151
58558,29516,212587,228751
55968,28722,231656,234745
44000,28829,182051,234564
77770,28079,271049,212816
79115,28592,293263,234397
124774,28257,465135,220793
50195,29102,201867,231379
132042,28177,449447,230573
148730,29971,519936,234439
71802,31826,291186,231956
84283,26319,347060,223345
126245,35049,415304,232285
155619,29339,585875,234419
38377,32146,155838,230567
55582,28059,220481,225340
30135,30728,123286,223074
140606,29680,488720,214067
76306,29083,310195,235752
96547,28639,356249,228889
159426,34631,600530,234415
110339,27438,431770,223771
59513,28348,235429,220107
48570,31426,196205,229501
64208,24192,276886,210062
116347,30631,414942,231343
68684,28995,275067,219889
47389,28031,181005,216932
62767,30611,245410,235286
65889,27832,257853,228247
102193,27098,381639,222683
54339,29051,226927,230761
85901,29066,329592,234132
126109,29264,485242,234738
75602,30187,296866,225551
73294,27872,292220,215859
132710,30188,493399,221496
68204,27493,269398,217739
55472,30187,219857,234830
91969,27826,338414,232339
33234,28923,125786,231558
81205,28470,323712,227302
71828,26804,276880,231417
64551,28271,245400,233977
58988,32449,238566,232799
37794,29343,151700,235160
70400,28199,280855,225935
54906,31460,200333,227749
68480,27576,279073,228054
58360,32403,209099,230135
142327,28603,573501,231055
84690,28260,329769,230165
57584,27868,230591,231845
69078,29085,283135,233838
67202,28908,260406,226299
87034,29353,328075,234803
130539,27638,500004,233728
104689,31000,354570,227132
97780,29843,376478,233768
59377,28702,239393,231444
121275,29352,471881,233712
57722,30801,235694,226008
70988,30259,285748,233232
45815,26840,191619,229099
50934,31284,187123,227543
102347,28337,402464,235070
40912,29794,168775,226039
96419,26925,380439,222857
51581,28724,208036,228844
55549,29219,220443,229786
60899,28606,241686,225642
57848,32297,194322,234506
70917,28227,260308,226586
42998,27225,182080,216525
74415,31908,282701,230574
152274,38640,610519,234967
74922,30142,290203,233522
109752,28122,421192,235567
106762,29744,403065,233779
85468,32592,328936,235437
43884,26754,168285,216861
50065,30112,194876,224150
104587,27428,400462,231834
95147,27747,390497,233032
94150,30366,350004,233883
69248,28335,259164,231945
54030,29343,213697,232498
49618,27557,196635,218517
55910,29787,220888,229864
102970,32896,430528,233050
78157,29248,309155,231385
82039,29665,308021,211695
112584,28981,415505,234608
78144,29384,308243,234786
70049,29044,279884,213089
122365,27921,442646,233027
104990,27924,434131,229797
70903,27216,279213,227296
66189,31377,226033,229611
76225,30796,301049,234712
52020,27845,204545,213505
58344,25928,229021,217876
72457,27507,290468,226633
86971,31636,298924,229882
90613,30087,365063,232460
58790,30699,225047,234989
60865,29721,233552,227238
66817,25433,272605,208299
58754,34991,229736,235270
67310,29926,276573,230071
78750,29681,302626,232931
57780,30577,235763,234660
66378,28170,260825,233676
68067,30939,274561,233996
104144,30155,384637,228549
46111,29034,194285,219348
71956,26283,303246,228825
70816,38708,276589,217966
50994,30985,200681,234311
68038,28888,272633,227099
51634,30932,194847,218359
65658,28208,254182,218753
113126,29306,442688,234000
65200,31944,275680,230177
65410,29487,244884,228916
50423,29160,189167,212934
52331,28664,213383,232985
97619,32027,323641,229099
78398,29268,309478,235478
114357,28783,454207,234235
53023,24530,216909,215974
44178,29300,181105,228891
79972,29203,277550,228234
58536,29976,230271,234924
40429,30070,160224,235725
87841,28670,364758,235755
69786,29581,272879,227801
134110,30114,524072,233462
127255,25405,526690,234586
50931,28990,212484,217618
85452,28222,310653,224874
58713,32591,224733,217192
46238,28010,187906,222232
63074,29144,256109,228263
89613,29251,336807,223804
42520,31637,172486,233604
81125,32889,284338,221746
147609,26865,565616,228942
64324,28682,262051,231240
75120,27582,315436,232234
86253,33647,279581,234658
108020,27492,406186,224404
46632,28936,193254,232879
100772,24160,418836,221044
30433,29153,127329,219023
102971,30958,403188,235352
130418,28077,548916,234951
79569,29695,308521,235203
84723,26578,345420,234101
108089,27566,438475,235237
77176,29059,283543,235609
59998,27168,258838,217657
63180,30331,247650,233721
87232,27790,301226,228236
41482,33173,170218,228710
158585,26465,620444,234556
124746,30156,410608,234192
49364,51487,193707,234266
50610,28573,202710,232749
117490,29791,452978,233474
73243,28876,293659,232540
150289,48129,536078,235468
69049,24634,284365,217328
144534,29402,559908,234914
60111,28327,254646,234731
65062,31277,254322,232693
89426,29265,332640,233184
80158,30920,298546,221710
71714,28112,270980,229223
69986,27308,281604,233488
63133,27358,251734,228610
35421,31342,149928,227944
75534,27739,311530,230566
55861,26594,232833,223635
73878,29002,289178,221306
45629,42868,174420,230755
57731,27657,218779,215184
48549,29675,187695,231181
67978,28240,265086,224735
75017,28370,290238,229573
135102,34656,443997,233543
93177,30403,350921,234231
46033,29411,179287,232338
53086,29410,217593,235405
66658,26163,264197,219043
103456,32395,382955,225925
64361,26804,257949,230804
91728,29445,345822,234388
67770,28507,266133,234950
72739,28843,289246,231027
96702,29640,368068,234662
57730,28884,226571,224769
73127,26283,314467,218821
92971,31511,350643,234622
77521,33640,317939,220222
62091,28966,248367,232080
60378,29578,244957,229611
77928,26751,312254,235066
80937,29243,318262,230410
118348,27619,473070,234469
49949,29709,193764,232641
77787,28777,315393,224058
54123,29750,216770,234216
89316,33538,294885,231939
63815,29779,238493,228514
71046,30833,298565,232654
48931,27112,209056,227577
83231,42362,313312,235398
87217,29344,315569,225265
51515,28792,201083,229714
50397,29532,211601,234260
72592,29177,278534,235899
34568,28778,150699,232372
73376,32114,283003,232773
67223,28891,278290,233000
68674,28993,261198,234851
87569,29633,371642,232854
68003,33496,265609,230839
97363,28310,366118,234876
68450,29749,252192,225209
104950,25340,434319,234143
48026,29377,192542,228565
70635,32218,212870,225715
188067,28147,672079,235058
35094,30436,139110,232322
52485,28314,210456,233479
52130,30400,213835,225250
84423,29897,333646,233159
62936,29877,251249,233390
55561,29475,218960,232333
153753,55186,559283,232230
65370,29158,268108,225249
85547,28643,321756,228156
77376,30446,282729,231798
84662,30395,332743,233274
52698,29311,204335,229816
46754,28034,196508,225108
33586,29517,142100,234249
55506,24733,228443,210425
106517,29254,419992,234720
61656,24982,238496,215519
116769,28050,432297,235080
45209,27694,181072,230553
55058,29770,221022,232327
54979,47905,210681,234315
95356,27253,364308,229534
122891,28180,469089,231632
72496,25893,304065,218130
71110,26440,294205,235744
69521,31310,271408,235733
70167,26774,272203,227063
59239,30317,226154,235306
52353,28174,218198,227767
168048,29788,579499,233125
82651,28155,321305,233559
44009,30385,185366,233115
36980,31245,157379,225747
99278,29825,328143,233280
48343,27208,204237,228041
65995,26268,267485,225606
69670,27956,269037,222880
41525,39906,163498,233571
42682,27656,172101,235814
66421,28411,266942,232305
115436,28982,447030,233594
72767,27502,279330,222671
52198,30410,210767,229789
27744,31186,104696,232999
47923,29404,192128,234459
65320,29350,242996,219029
94530,41750,348576,231028
56957,26639,214977,219770
145667,30020,554291,234969
63783,26834,268655,235910
92698,39877,338788,234976
60007,29201,230214,222528
43460,27218,175065,218483
121159,29024,473642,234794
37670,27912,155092,227512
107871,32448,377501,231816
42027,31288,165432,231331
179207,28423,672686,233563
68291,52068,273069,232045
69126,27441,280644,233155
161748,27386,612070,224158
83275,27363,343727,226647
31459,31763,125954,228355
59169,27692,241864,219971
38784,28032,157661,222103
84250,25889,354646,232306
39233,30930,158271,228707
68501,29886,269284,234574
32284,27615,130611,193527
68557,28433,261818,235132
55921,30492,215175,233666
147775,29297,570190,233161
81121,30335,307639,228109
121455,28734,406052,232165
77950,31713,261231,231493
98418,31026,377993,229953
33134,31405,132715,219444
49297,29865,198668,232936
96367,30982,343534,232398
88305,27838,367506,233338
59614,29686,223776,234159
84158,29066,354040,235638
48476,32206,161697,234742
101785,28781,408908,224457
56695,29586,234958,223993
37389,24708,152285,194230
35776,31230,147179,230171
146164,29354,548161,233566
124192,26823,498231,226970
46109,45147,182002,215905
50273,30794,194531,234022
60806,29086,245166,233586
94813,26555,382723,213706
122337,31391,452576,232677
76266,28976,295802,226638
51643,30820,209102,230132
29376,30690,116780,233719
45282,34629,169014,233294
184237,30746,576780,233744
51706,29340,198627,229007
80933,27683,333325,232472
94977,30576,390469,233684
83753,29014,333462,231039
79222,29092,320459,224992
29932,28873,120583,211659
135582,26847,515297,227675
56980,28930,232923,235170
