A* Execution Time,BFS Execution Time,A* Nodes Visited,BFS Nodes Visited
91,632,314,7714
429,2642,1647,34989
97,407,337,5884
296,2082,1090,25125
877,4061,3461,48720
502,2917,2084,32549
1168,2175,4622,29693
310,1262,1212,20520
656,3256,2587,33607
241,1455,958,21981
103,397,396,4919
258,669,1076,6045
93,457,340,7530
715,5096,2634,53073
450,2088,1876,30299
495,3634,1513,42006
831,3531,3064,40155
347,1932,1294,24419
179,1316,699,20076
394,1864,1459,23136
716,1915,2593,27384
1501,4881,5520,49873
178,948,695,14759
814,6102,3089,57622
395,1049,1458,18289
64,148,236,2692
139,758,562,9103
739,3678,2682,41723
1557,4702,5256,50824
382,2781,1360,32552
189,400,677,6912
368,1289,1287,19531
304,1439,1034,16669
96,402,347,5167
323,2717,1184,30684
126,840,522,11752
1067,4689,4128,49414
340,2561,1266,33401
1120,5783,4226,56297
525,3791,2022,43227
64,302,228,5500
1326,5718,4862,57082
404,3197,1585,38775
322,3016,1175,34940
324,834,1163,14587
231,1614,893,17975
1683,4335,6421,52315
77,459,254,6866
962,1888,3723,27484
284,2158,1184,24010
1547,3570,5868,44660
733,3878,2311,49118
147,1340,524,19542
574,3634,1982,46726
85,621,227,8142
244,1831,978,23708
403,1689,1441,23307
256,804,999,10913
935,4563,3701,46113
676,2809,2477,31650
738,3599,2784,38108
1997,4681,6970,56823
365,2302,1386,30568
317,1604,1120,25170
1758,4751,6526,58144
920,3836,3298,40522
417,1140,1535,18329
131,480,526,7402
734,3851,2833,42460
395,2104,1514,30181
833,3638,3031,46915
529,3414,2009,39490
2932,4899,10266,56667
1073,5011,4201,55447
446,1903,1794,26003
527,3508,1738,39093
150,328,553,6419
97,258,330,3372
722,4607,2828,47732
1111,2463,4080,27848
62,315,214,3566
172,935,611,11059
746,700,2928,12404
2369,5524,8263,57318
126,1275,469,12713
122,598,462,10504
207,1185,819,14369
371,2735,1360,36291
501,3505,1798,37940
465,2292,1784,24648
153,740,568,12348
225,939,842,9704
253,1916,887,19778
373,2798,1372,30647
1992,3190,7135,42867
292,1846,1021,22708
781,1456,2555,22926
569,3083,2186,41232
104,191,285,3071
775,4093,2960,49163
23,116,62,1556
699,3970,2721,44603
545,2588,2187,33827
58,383,185,5909
53,271,181,3158
172,637,656,7476
31,220,92,2869
28,87,88,1346
112,691,447,11152
334,2475,1284,28015
851,2610,3367,36905
616,2984,2520,31070
1355,3431,4940,43653
337,1544,1319,18875
165,1699,607,22842
1368,5140,4844,53518
353,2213,1394,24079
320,2523,1163,26153
413,2905,1578,36146
734,1799,2367,21790
750,5351,2729,54921
93,413,343,7704
419,4362,1611,48303
266,1615,941,19475
70,335,233,4333
190,2945,692,32502
520,1294,1984,21006
240,1192,924,12987
1108,3829,4167,46690
108,1197,246,13893
746,3796,2747,45495
25,72,72,892
180,956,679,11649
183,688,708,11659
865,1932,3338,21185
229,1047,965,14598
100,708,322,8580
718,1485,2440,19773
501,2638,1994,27761
472,1771,1643,24915
805,4932,2639,54164
528,4342,1860,43670
1137,4286,3612,41736
137,1430,524,16497
1239,3272,4858,34665
520,1783,1839,20659
889,3137,3177,32148
2554,4181,9492,41754
370,2670,1324,32471
192,682,625,8020
441,5077,1578,52732
886,4566,3195,43850
542,3069,2018,33342
267,887,940,11110
163,1423,535,16702
115,853,340,9245
12,32,28,215
197,1484,688,17024
797,2917,2985,29123
1436,4050,5201,49884
243,1447,1006,18182
68,285,223,3679
406,1629,1588,25016
737,5491,2895,54256
388,2910,1505,29767
370,1441,1139,19701
2062,5528,7713,56563
369,2157,1487,28898
174,1291,630,17885
2837,4501,9925,51742
1439,2813,5353,36292
738,3259,2890,37980
401,2418,1539,30216
554,1283,2299,18084
1918,4713,7121,55400
711,3128,2822,34357
861,4502,3258,43303
981,3332,3533,37625
50,170,162,2210
297,2202,1030,24646
886,2939,3223,29290
1031,3958,3954,43514
275,1443,1038,15167
2938,5512,9718,56965
2379,4847,8333,54558
198,880,777,14013
347,1284,1398,20685
747,4419,2511,45902
225,1225,897,19570
1511,4504,5848,49837
466,1733,1607,19127
898,2866,3032,38216
886,4601,3480,53565
225,1122,871,13884
584,1745,2223,23776
425,1155,1582,19689
113,1227,420,18759
566,2533,1763,29368
254,729,1023,7748
415,925,1739,14470
1432,4392,4913,55151
320,1356,1246,14347
1797,5199,6255,51479
338,3349,1322,39515
955,3183,3728,40863
229,761,890,13393
241,392,813,4607
1520,3635,5618,44488
1245,3528,5460,36118
618,2689,2288,38202
313,5217,1200,27495
803,3697,2853,38314
2363,4777,8973,55250
200,1788,743,20217
407,4612,1543,43735
883,5074,3145,52460
773,5772,2188,43305
704,4136,2212,31925
1530,5566,4730,50944
342,1583,1281,18855
334,2811,1221,29954
350,3013,1318,32521
2047,5353,8243,51403
286,2136,951,24091
1890,4622,6945,48226
888,4053,3327,39841
474,1820,1752,22186
3131,5932,9698,58069
307,2786,1058,28620
449,2292,1680,23342
393,4378,1215,42692
979,5649,2961,48487
52,195,164,2385
802,3640,2592,38177
156,1246,534,7854
1679,4725,5392,45021
1374,3846,4514,46509
814,1943,3113,24343
2405,5039,7969,53771
442,2011,1773,29450
623,1477,2306,18978
104,824,375,10045
1693,4027,6334,50934
3380,5076,12500,57853
3774,4535,13435,57222
1019,5148,3894,49962
536,3273,2020,35430
239,2024,909,20497
65,162,160,2767
834,4245,2680,34577
2442,5782,8000,57639
365,720,1256,9599
53,335,182,4098
1103,4907,4297,48807
1419,3916,4740,48473
1602,3605,5613,44393
990,2283,3757,30445
3273,4427,11150,54931
175,556,550,6567
157,1129,576,13506
365,3318,1355,36409
219,890,868,12394
1306,5257,4474,54540
55,177,182,2042
942,4390,3319,44437
111,1356,398,16637
508,3357,1884,36908
329,1427,1150,21762
383,2070,1468,22962
598,3094,2221,35005
157,962,585,14628
231,494,924,6133
328,2263,1235,26302
264,1588,943,17975
372,1213,1384,19959
197,1884,726,20416
380,2022,1429,26384
62,636,168,6144
1920,5364,7277,54383
1864,4669,6021,53180
50,275,159,3171
1163,7799,4432,52936
609,2054,2280,24483
1060,5369,3565,54896
728,3926,2646,42402
1090,4912,4022,50012
87,610,307,7084
924,6121,3538,58950
148,824,499,9655
49,498,163,5379
146,1317,487,14311
794,5586,2836,56902
28,110,81,1431
290,1524,1193,16655
99,933,232,11727
767,4092,2876,40976
108,229,343,3729
1520,2825,5602,39734
412,1534,1361,18340
500,1688,1970,26480
86,431,286,7611
831,4819,3053,53639
11,39,17,460
9,18,19,163
361,3129,1397,36338
395,3098,1325,38389
192,1210,705,13261
25,59,77,672
210,1064,821,17122
454,2352,1839,33366
18,51,55,632
4477,5329,15963,51039
1648,4815,5635,51487
745,1978,2591,25774
686,2567,2627,25548
2092,5451,7321,55019
1588,4216,5688,46663
64,566,222,6445
769,3128,2586,35485
35,169,122,2134
214,1291,816,15163
193,1699,641,20129
980,6394,3570,57728
228,2237,812,22085
486,3548,1901,39870
201,418,809,5544
381,2870,1421,33846
164,650,631,10942
954,4561,3225,56895
702,2848,2362,31021
426,2676,1508,29611
203,2055,730,23518
332,3292,1038,32615
45,126,142,1770
1322,4904,4969,52569
157,1453,524,15930
773,4130,2739,47787
225,846,892,11826
2526,2817,8831,36296
298,1042,1088,15682
79,278,294,4637
125,281,488,5526
934,3673,3696,48189
1801,4367,6741,54497
132,955,504,11273
41,132,136,1853
228,869,890,10515
161,1581,586,16299
970,1937,3919,27061
167,1098,593,13669
491,3658,1894,42180
1054,1624,3995,25216
823,2106,3045,23392
345,2484,1224,30585
750,4346,2739,48649
274,1460,981,19584
537,2848,2262,29977
994,4936,2719,48222
481,3745,1875,40434
194,969,727,10664
2451,5837,8650,58700
91,637,308,7453
1075,4942,3797,48138
933,5452,3490,54510
1478,4974,5171,49164
207,397,795,7743
57,239,184,4098
403,2015,1525,22162
350,1748,1404,21382
120,539,446,5784
606,2128,2261,22868
642,2206,2396,25470
953,2753,3719,35557
1002,4260,3563,51853
301,2792,1140,38057
396,1901,1480,23216
379,2846,1408,33850
175,916,704,13495
94,887,298,12338
445,1856,1793,25369
343,2091,1215,31482
316,1244,1083,20251
914,5129,3510,52712
346,4568,1284,49948
12,20,28,215
237,1031,922,16214
3442,5048,12132,49656
206,1283,780,17282
63,366,231,4209
157,730,592,11914
355,3756,1235,40251
296,1896,1219,21337
913,2816,3677,39271
1310,3849,4631,43156
103,784,341,10480
552,2379,1648,32429
509,1756,2090,26439
171,1098,604,13090
344,2500,1297,31054
235,2138,945,31340
403,3206,1660,40986
1377,3509,4916,39481
823,2709,2589,35340
801,3275,2674,38621
144,896,525,15865
74,186,256,3588
376,5298,1314,52768
363,2545,1265,29045
453,3056,1751,38183
94,524,336,8657
754,2869,2669,32483
732,2295,2694,31373
518,3626,1944,38769
1212,5439,4565,55350
520,3022,1895,37555
104,509,401,7589
114,1497,297,22698
297,2221,1122,23664
560,2289,2310,26587
1497,5438,5634,57478
391,2618,1559,31566
238,1757,920,24845
1062,3116,4198,39128
138,595,441,8919
799,4320,3009,49900
1462,4196,5536,43904
69,233,228,3779
146,691,528,9792
1710,5493,5676,55493
127,573,440,6441
1715,7751,6615,55429
373,1646,1500,21145
1093,3511,3703,36889
117,1039,434,11679
269,2288,1002,23020
1010,4759,3734,46726
914,3884,3455,45265
2425,3887,7776,46052
218,1010,563,8800
235,1260,923,14254
1114,4266,3972,43147
530,3166,1906,33220
413,874,1472,10604
179,1573,477,16938
272,937,1081,10836
1580,5443,5063,54739
554,4548,2079,33071
157,1528,521,17634
807,4266,2474,44020
699,4594,2365,51003
8,15,14,49
811,3192,3110,32927
774,3855,2981,43570
73,139,238,2660
950,3389,3609,43902
764,3098,2864,34709
1706,2990,6301,40394
25,146,73,1521
130,969,509,11093
397,2506,1611,31489
130,1027,522,12397
76,579,272,9679
239,1043,952,12822
665,3698,2397,39932
140,615,548,8433
415,2872,1550,32901
34,76,114,1409
472,1941,1954,28490
5,14,8,29
698,1686,2703,16908
525,2450,2135,29328
197,2572,715,28161
650,4484,2307,53178
5,15,8,26
945,3582,3772,42113
743,3985,2733,43780
678,2654,2411,31206
252,1123,914,17602
721,690,2698,12703
320,1131,1211,12818
239,871,960,13702
359,1553,1382,22298
743,2993,2746,39204
452,4027,1820,44433
101,690,380,8038
237,747,924,10062
393,2233,1546,31752
1502,5395,5645,58263
149,734,491,11234
277,2918,1129,30433
1024,5876,3999,58786
824,3310,3188,43240
46,348,137,4221
340,1994,1274,28649
310,3182,1074,29729
2578,4541,9013,47066
458,2779,1610,29187
331,2826,1109,27534
1010,4994,3484,52262
1143,4940,4240,50990
1667,5107,5740,56453
951,4455,3503,52670
342,862,1343,14920
913,2507,3509,29416
157,624,479,7540
4125,3555,4706,38795
1990,3818,7338,49861
130,1372,438,21269
112,272,308,3729
612,1780,2256,18532
38,163,112,2220
311,1818,1205,22775
51,108,192,1769
115,257,286,4039
480,2890,1816,38028
527,1966,2089,26619
129,579,510,8598
119,1238,451,16701
326,3802,1283,38386
460,4679,1840,49303
783,3230,2798,35950
53,256,189,4857
188,464,691,8504
1478,4164,5511,43849
2193,5839,8537,56377
42,198,107,2462
336,2065,1112,22964
205,922,653,10315
39,192,119,2565
229,1715,768,20451
407,2604,1477,28420
1014,3821,3664,40362
2403,4723,8058,51617
662,3831,2215,38147
899,3259,3293,34596
52,213,178,3495
350,1635,1334,24256
350,1464,1377,16924
240,1827,943,20047
963,5151,3835,51969
1024,4311,3926,48646
731,3183,2377,37496
406,1247,1644,17815
537,1919,2146,27783
1331,3771,4941,45154
125,455,488,7578
41,79,127,1038
539,3623,2153,38700
17,39,46,433
569,2570,2181,32808
221,1587,845,18936
40,225,125,3215
291,785,1068,13589
738,2745,2782,34520
337,2310,1229,28429
368,3539,1449,41692
260,1259,959,17476
475,4087,1764,40274
892,3938,3026,39581
223,2303,822,25584
1472,5654,4628,55152
116,1073,326,12063
238,756,942,7348
1310,5586,4584,53885
1652,4159,6230,45250
89,509,258,5404
100,996,381,10851
940,4673,3249,47772
744,2203,2853,25482
401,1485,1390,22737
537,4492,1950,45434
1608,5610,5751,55247
168,867,617,11445
585,2694,1930,30467
340,1986,1271,21783
251,960,1046,13900
3316,5297,10232,57051
597,1763,2338,26674
27,140,69,1650
2529,4709,8906,57432
1949,4981,6226,57598
239,552,903,7087
1118,4810,3932,46217
187,1804,685,19960
899,4413,3152,44499
90,638,326,7941
414,1577,1417,15887
2423,6024,8738,57447
763,2613,2575,29351
391,2051,888,22822
351,3171,1253,34091
549,2283,2180,25987
656,1863,2247,25952
43,192,121,3103
1655,4382,6453,53634
577,3309,2130,38361
245,1251,954,14337
716,4125,2585,41112
442,2546,1695,32768
594,2611,2506,32284
2361,5249,8723,56271
4371,4798,15581,58351
1091,4177,4149,45795
40,135,123,2087
2059,3674,7588,50660
672,2683,2579,40867
466,3379,1868,41119
1528,4644,5179,53453
288,1308,1217,17955
3609,4444,11983,55168
105,590,386,10467
834,4078,3133,45820
829,2974,3052,38534
1031,5648,3934,56721
469,1287,1731,14420
583,3674,2464,38130
544,3365,2107,38414
1551,4131,5650,51294
2532,5105,9754,56064
434,2617,1750,26289
548,2288,2041,26091
916,4094,3532,45656
34,126,108,2381
141,998,482,15273
487,1809,2022,27555
2796,5651,10058,58593
103,550,379,7007
430,3691,1771,43208
179,1164,647,14649
211,1965,818,22369
48,168,161,3179
615,1192,2348,19500
225,1656,852,22783
55,185,202,2683
370,2996,1419,34097
411,1329,1559,15894
424,2215,1578,30280
220,1659,798,20076
83,173,284,2515
760,2144,2930,30099
54,214,172,2484
89,382,298,4619
158,659,559,10409
118,534,461,6741
192,675,741,7801
900,4581,3472,53644
338,1232,1144,15181
457,1849,1547,20819
88,1017,310,14016
219,1431,867,19877
405,3551,1605,34334
121,514,452,5268
1495,5245,4805,53995
748,5326,2820,51506
1059,2127,3560,33259
478,2619,1785,35475
624,2425,2215,32363
269,1318,978,17288
1615,5292,4892,51580
424,1973,1596,21735
100,448,388,5639
3,12,4,6
531,4753,1964,44249
35,99,92,1172
3136,5271,10031,53919
1650,4995,5510,52941
1684,5125,5720,56495
60,353,197,4092
511,3219,1893,35351
443,2493,1621,24613
264,2762,978,28773
557,1944,2033,21448
1320,3801,4731,45606
228,2028,836,21302
267,972,1076,10608
120,720,412,8246
833,1707,3334,18995
1043,3264,3855,38583
819,4179,2635,44272
427,2837,1679,27881
729,2700,2595,29562
322,1403,1260,14270
1770,4851,6161,53777
128,385,472,4953
350,2492,1349,27035
43,315,141,2654
1097,2186,3824,24742
460,2987,1628,30231
158,884,527,10128
1117,5559,3929,53479
1740,4927,6034,48201
343,1092,1353,12353
1807,5501,6361,53641
1609,5683,5953,57803
1577,4292,5471,46839
1444,4988,4677,50527
411,4322,1506,46158
2000,3920,6835,51864
956,4150,3557,48316
1000,2936,3874,30851
461,2610,1678,30164
888,4275,3684,45428
329,2559,1253,31357
163,591,635,10254
396,2141,1552,25031
339,1960,1220,21084
465,3742,1651,38862
46,124,166,1408
72,186,238,2770
81,319,271,3829
667,4104,2573,41967
493,2678,1927,29358
1192,4298,4329,42488
196,1410,772,18023
461,2852,1690,32934
42,193,123,2328
977,2998,3768,33465
531,4294,2140,44334
137,1040,514,11984
226,2055,841,20575
3406,5531,11475,57270
802,4264,2857,41829
176,1674,623,18141
87,261,279,2596
946,3386,3802,36025
124,1160,431,12389
96,298,326,2983
154,405,582,7599
408,3549,1619,39664
488,2817,1878,38765
475,2160,1294,29475
124,969,501,12955
534,1954,1934,27713
1513,2763,5246,36416
1789,3129,6742,39690
1032,1305,3996,20791
259,1758,1067,23857
879,3743,3185,47008
347,1541,1328,22312
440,2296,1700,25615
92,506,314,7045
702,2977,2679,34714
111,587,420,9676
1097,5293,4308,51560
1651,4752,6142,55709
435,1822,1668,21703
1119,5594,4243,57507
44,122,136,1545
1030,2190,4073,22374
496,4598,1942,44338
851,4784,3176,53201
853,2776,3351,29871
628,2721,2236,36574
443,1527,1696,23727
224,2005,881,24385
1911,4290,7090,50996
102,614,280,8459
343,1264,1290,20034
173,2000,647,25319
1315,3102,4797,33081
575,3437,2279,40203
161,1169,435,15108
115,680,289,11638
1093,2632,3942,30061
243,890,903,9504
980,4180,3781,44877
490,2954,1926,31780
371,1449,1447,19118
625,2828,2235,32784
77,320,247,5004
122,1016,486,15365
76,234,130,3500
377,1670,1472,23142
2805,3894,9715,47168
229,1727,781,18410
1992,5804,7604,57419
891,5377,3423,52195
103,512,373,8541
1962,2969,7167,39660
133,1077,486,13146
1937,5440,7979,55069
1115,2815,4318,38903
174,638,662,10700
254,1086,540,16992
189,703,633,8554
448,3902,1765,39455
509,3037,1991,37048
1056,3445,4124,37676
447,2521,1618,27065
438,1783,1751,25944
138,1215,453,14269
3232,4743,10793,57962
227,1955,881,20984
453,3851,1706,46163
461,2406,1845,28591
75,722,260,12415
217,1946,787,25754
232,1647,913,17371
954,2927,3834,37316
413,2805,1679,32472
505,4042,2031,42062
24,109,59,1308
447,2280,1675,29007
327,801,1244,13225
105,432,288,5123
612,3769,2311,41998
113,707,440,12544
44,170,152,2211
164,1375,593,16813
558,3997,2335,42924
473,2014,1965,29640
272,1664,1103,23397
197,1344,751,14682
229,1021,905,11668
452,1296,1810,14650
402,3386,1585,38717
151,273,548,5038
298,2248,1098,26792
673,2923,2259,35771
419,1491,1671,23520
505,1197,1963,19437
59,202,171,2436
114,563,283,6434
91,373,329,3349
511,2498,1998,31388
21,49,68,727
386,3009,1588,35922
711,2660,2387,33313
194,1318,707,13434
908,1792,3658,27809
1257,4993,5369,49006
322,1115,1248,16670
384,1289,1496,19481
1774,4691,5466,57570
118,325,448,6296
753,3488,3008,42076
766,4326,2952,45376
403,1646,1481,24644
136,639,426,11114
1488,3301,4777,33194
1073,4351,4143,50803
219,841,865,9252
979,3053,3831,35552
3723,5622,12817,55549
174,1660,646,21665
1033,5653,3986,44493
269,2541,1069,29381
1673,4870,5950,50045
2879,4132,10078,52447
1820,4638,6827,55605
311,1689,1153,18632
177,625,689,11109
562,2344,2206,30712
312,1263,886,15444
925,3222,3503,36481
498,2991,1839,38176
865,3683,3480,41804
1577,5837,5717,58477
925,4853,3496,57105
549,3833,2176,40567
88,481,300,6553
202,1227,794,13327
890,2053,2879,28311
1020,4693,3959,53086
97,498,345,5545
85,503,292,6142
1072,5107,4145,49424
11,19,20,110
341,2507,1216,32487
301,1879,1095,22429
846,3734,3098,48406
440,982,1540,16936
427,2040,1507,26116
3531,4924,12222,55168
154,843,453,10286
2286,5443,8017,54346
106,628,374,7579
1462,4282,5032,46161
498,3353,1957,33470
1461,4413,4633,44178
163,1223,560,13137
806,4218,2967,42544
141,759,538,8547
806,3967,2657,43705
236,2661,838,28028
2779,5359,9430,51303
837,3273,3008,37629
170,1343,608,15584
1554,3341,5256,39191
611,1685,2256,23097
615,1577,2179,19607
105,303,401,5820
1863,4351,6791,51328
699,4514,2699,48844
1715,4558,6363,47217
4298,5049,15299,58692
1282,3441,4641,45697
339,3792,1303,40316
16,31,37,318
2130,4992,7905,55759
192,1451,705,21985
846,2890,2902,37966
356,1341,1381,18842
496,4772,1985,47414
239,2285,959,27856
108,890,391,10079
790,2384,3254,32605
529,2314,1918,29292
364,2244,1377,24426
16,40,44,412
1475,3977,5015,47355
431,2168,1525,24938
326,1917,1258,22916
405,1902,1600,23543
836,2383,2912,34509
137,1040,518,11667
454,2373,1848,32285
1017,4287,3964,52729
377,2335,1509,26062
133,324,419,5538
473,4283,1876,48568
225,2562,847,31346
35,177,119,2409
230,1910,982,20659
1038,5533,3998,57159
992,5263,3535,53402
1092,4747,4141,56068
561,3262,1876,40620
219,786,482,12829
1091,3526,4288,40077
1179,4296,4236,45168
1724,3522,6229,45762
841,1089,3212,17374
311,1147,1233,19373
475,2529,1911,27639
1393,4783,5049,55315
976,3396,4047,37275
692,1728,2575,17271
359,1890,1408,22562
694,3740,2633,41429
74,473,250,6939
1036,5311,3909,54429
30,86,95,1376
1709,5779,6593,56332
3386,4494,12006,53154
762,3418,2704,38400
3973,3518,4327,46006
32,139,96,2119
516,1833,1926,19873
363,2624,1327,30166
1409,4297,4893,45229
194,1221,682,12368
1135,4719,4348,49674
178,802,705,13639
182,1685,714,18614
482,3760,1418,30632
1472,5630,5039,56806
352,5021,1171,36723
108,435,409,5496
989,5291,3619,53344
907,5936,3224,56481
694,4794,2455,48092
893,3071,2595,32582
575,2490,2162,26523
2101,5386,7293,52384
1058,3056,4149,34458
512,3598,1953,35413
138,1036,485,12773
677,3587,2501,35990
106,429,365,4710
305,2400,993,24217
227,3451,881,35756
129,737,502,8950
1154,4285,4412,47657
249,1258,969,18203
178,1677,657,20531
792,2052,3076,29952
106,908,348,11093
1663,5457,6069,56100
429,3610,1729,42442
2443,4720,8761,58627
1405,4637,4953,47172
1463,4403,5233,48876
755,4104,2856,48806
184,955,707,12132
2442,4737,8990,53863
184,585,538,9451
60,318,221,3575
1383,3128,4687,39025
554,3984,2201,40662
198,1458,742,17518
307,2052,1132,28345
207,921,792,10343
208,1780,781,23560
730,1666,2721,19166
1635,3758,5907,48535
890,5608,3336,55110
652,3729,2490,42948
122,545,386,7957
204,1019,795,11927
565,3285,2168,41234
1402,3470,4942,38394
197,2839,727,26739
406,2296,1504,22168
22,101,53,1505
487,2098,1834,24089
106,810,383,10982
531,3540,1995,35632
269,883,1079,16043
728,1833,2861,25589
376,1004,1325,15476
60,182,222,2741
2017,4855,7453,50909
1612,4816,6075,53523
151,569,554,7659
3108,4847,10677,58368
90,620,334,8558
75,1151,252,12265
158,734,585,12456
235,1869,932,29124
723,1248,2578,21486
